loan_id,applicant_age,marriage,education,job_tenure_months,monthly_income_cny,company_age_years,industry_l1,scale,region,current_ratio,debt_ratio,roe,revenue_yoy,net_margin,loan_amount_wan,term_months,rate_pct,collateral_type,purpose,credit_score,past_overdue_count_1y,current_overdue_count,guarantee_times_1y,query_times_3m,bank_balance_stddev_3m,large_debit_count_1m,cross_province_count_1m,days_past_due
L007085,30,已婚,高中及以下,178,71620,,,,华南,,,,,,135.50,9,7.36,抵押,经营周转,888,0,0,0,3,0.19,0,2,0
L007086,56,未婚,高中及以下,88,74707,,,,华中,,,,,,171.93,24,3.51,抵押,经营周转,847,0,0,1,3,0.16,0,1,0
L007087,59,已婚,大专,23,78954,26.1,批发零售,中型,华中,2.12,0.21,15.45,16.83,17.13,999.96,3,6.45,信用,技术改造,802,0,0,1,2,0.11,0,0,0
L007088,23,未婚,大专,70,73640,,,,华南,,,,,,189.85,60,4.72,保证,装修,701,0,0,1,5,0.18,0,1,0
L007089,64,离异,大专,34,16534,,,,华北,,,,,,279.29,36,6.58,保证,消费,645,0,0,3,8,0.23,1,0,26
L007090,30,已婚,本科,0,14992,0.8,信息技术,小型,华东,0.79,0.86,-16.42,-1.53,-1.97,1234.53,9,21.04,保证,经营周转,443,6,2,4,17,0.78,30,21,121
L007091,42,离异,本科,169,55293,23.0,房地产,中型,华南,2.61,0.48,8.12,29.65,20.27,140.73,12,6.14,抵押,技术改造,821,0,0,1,5,0.18,1,2,0
L007092,53,未婚,本科,95,28186,,,,华南,,,,,,281.85,48,11.69,抵押,装修,692,1,1,1,10,0.22,8,0,24
L007093,32,已婚,本科,99,18366,3.6,批发零售,中型,西南,0.98,0.50,10.02,2.24,9.55,470.37,9,9.33,信用,应收账款融资,683,1,1,3,6,0.35,3,3,4
L007094,52,已婚,高中及以下,99,45762,5.3,制造业,小型,华北,3.32,0.52,24.88,25.25,15.11,1240.09,3,3.68,抵押,原材料采购,821,0,0,1,5,0.11,3,0,0
L007095,64,已婚,大专,84,23595,14.8,制造业,小型,西南,1.05,0.65,9.43,0.36,5.80,298.32,18,10.23,抵押,应收账款融资,648,0,0,0,6,0.37,2,3,25
L007096,61,已婚,本科,32,8571,,,,华北,,,,,,274.53,30,11.89,抵押,消费,613,1,0,2,3,0.21,1,5,2
L007097,22,未婚,本科,15,50784,,,,东北,,,,,,155.10,18,3.81,保证,流动资金,759,0,0,1,4,0.11,0,0,0
L007098,22,未婚,大专,71,9774,14.5,建筑业,大型,华北,2.43,0.55,9.90,18.11,16.28,194.94,36,4.36,信用,设备购置,757,0,0,0,1,0.18,3,1,0
L007099,56,已婚,大专,10,10271,,,,华东,,,,,,56.99,3,10.72,信用,装修,598,2,1,5,5,0.64,14,2,59
L007100,64,离异,大专,0,64308,16.4,批发零售,小型,华北,2.85,0.24,16.02,7.93,22.00,750.54,3,5.47,抵押,设备购置,705,0,0,0,1,0.20,0,2,0
L007101,44,未婚,本科,138,11838,,,,东北,,,,,,188.11,30,13.50,抵押,消费,537,2,2,3,17,0.54,4,3,79
L007102,39,已婚,高中及以下,71,10787,,,,华东,,,,,,250.49,36,11.52,抵押,消费,702,0,0,2,11,0.22,2,1,27
L007103,35,已婚,本科,90,49951,,,,华北,,,,,,117.56,12,4.84,保证,装修,885,0,0,0,5,0.07,1,1,0
L007104,22,已婚,本科,97,17512,,,,华东,,,,,,215.15,18,15.11,抵押,流动资金,560,1,2,5,11,0.32,13,2,70
L007105,44,已婚,高中及以下,46,23168,26.9,租赁商服,小型,华东,2.60,0.45,24.77,16.09,10.43,392.72,24,7.12,信用,原材料采购,755,0,0,0,4,0.18,0,2,0
L007106,49,已婚,本科,132,76981,,,,西南,,,,,,130.44,12,4.02,保证,经营周转,888,1,0,1,6,0.10,3,1,0
L007107,44,未婚,大专,0,23152,,,,华中,,,,,,75.23,3,5.52,信用,装修,885,0,0,1,3,0.17,1,2,0
L007108,44,已婚,高中及以下,43,60698,29.7,制造业,小型,西北,2.47,0.32,17.82,7.07,23.51,1883.31,12,4.71,信用,经营周转,757,0,0,0,1,0.20,0,0,0
L007109,55,未婚,本科,83,5914,27.9,租赁商服,小型,西南,0.75,1.43,-3.12,-79.34,-21.05,453.83,24,14.09,抵押,应收账款融资,421,4,1,8,26,1.17,18,19,142
L007110,50,未婚,大专,78,60203,3.7,电力燃气,小型,华东,2.33,0.52,14.20,5.94,15.27,865.03,9,4.53,信用,设备购置,801,0,0,1,4,0.17,3,1,0
L007111,58,已婚,高中及以下,83,13212,24.6,制造业,小型,东北,1.02,0.84,-0.56,-13.82,-9.35,598.05,6,17.42,信用,经营周转,612,5,2,5,16,0.68,11,9,46
L007112,43,已婚,高中及以下,87,70793,13.4,批发零售,大型,华中,2.78,0.46,18.93,22.82,19.21,344.19,24,5.74,抵押,流动资金,842,0,0,0,5,0.17,3,2,0
L007113,32,已婚,本科,4,23602,21.5,房地产,小型,华南,1.27,0.56,7.07,2.28,9.83,59.26,60,8.17,抵押,经营周转,684,2,0,0,2,0.31,7,3,26
L007114,43,已婚,大专,41,51329,,,,华北,,,,,,176.28,18,4.72,抵押,经营周转,851,0,0,1,0,0.18,2,1,0
L007115,61,未婚,高中及以下,35,16287,,,,华中,,,,,,67.23,36,7.29,信用,消费,797,0,0,1,5,0.15,2,2,0
L007116,31,离异,大专,10,50830,22.7,金融业,中型,华东,1.62,0.42,24.51,6.58,18.67,1847.41,36,7.23,信用,技术改造,896,0,0,0,2,0.09,0,1,0
L007117,28,未婚,硕士,10,63210,,,,华北,,,,,,140.78,3,5.59,信用,流动资金,880,0,0,1,1,0.15,2,2,0
L007118,26,已婚,高中及以下,16,5241,26.6,批发零售,中型,华东,1.05,0.67,7.21,-0.46,5.24,456.91,30,8.44,保证,流动资金,684,1,1,3,3,0.30,7,1,14
L007119,51,已婚,高中及以下,126,25803,,,,西北,,,,,,97.49,30,8.54,信用,流动资金,701,0,0,2,9,0.15,3,2,16
L007120,64,未婚,高中及以下,65,15892,11.0,建筑业,小型,华中,1.16,0.49,3.45,3.64,1.39,393.39,36,7.72,信用,设备购置,658,1,0,3,6,0.17,8,0,21
L007121,25,已婚,高中及以下,47,31148,21.2,科学研究,小型,华北,1.83,0.22,21.07,20.96,23.12,1178.02,36,7.02,保证,应收账款融资,825,0,0,1,3,0.06,2,1,0
L007122,63,已婚,大专,79,19832,13.8,交通运输,小型,华北,3.31,0.48,21.50,19.04,21.07,1054.30,36,6.47,抵押,经营周转,756,0,0,1,4,0.18,2,1,0
L007123,26,未婚,本科,62,7772,4.3,教育,中型,西南,0.72,1.11,-43.62,-24.13,-17.56,1260.12,18,19.61,信用,技术改造,396,11,3,7,25,0.61,14,16,144
L007124,28,未婚,大专,107,11175,22.3,房地产,小型,华中,0.58,1.21,-15.68,-58.68,-25.10,1468.87,12,20.91,信用,设备购置,534,4,3,4,26,0.51,14,13,121
L007125,35,离异,本科,39,19456,,,,华南,,,,,,31.47,30,10.17,信用,经营周转,524,5,0,1,5,0.66,12,4,84
L007126,61,离异,大专,41,54393,27.5,住宿餐饮,小型,华南,2.56,0.43,16.45,24.55,8.97,1563.68,36,4.29,抵押,技术改造,875,0,0,0,3,0.07,0,0,0
L007127,59,已婚,大专,18,20136,,,,华中,,,,,,110.95,36,6.25,信用,经营周转,869,0,0,0,5,0.09,2,0,0
L007128,62,离异,本科,119,76959,,,,华中,,,,,,172.45,48,6.52,信用,消费,813,0,0,0,6,0.06,1,0,0
L007129,44,已婚,高中及以下,68,31813,21.9,建筑业,小型,西北,2.84,0.44,18.23,8.75,14.88,793.50,12,5.27,抵押,技术改造,782,0,0,1,4,0.18,1,2,0
L007130,36,未婚,本科,127,12297,23.9,建筑业,中型,华南,0.57,1.00,-14.03,-31.42,-3.20,684.12,12,21.41,信用,原材料采购,499,4,1,2,16,0.60,14,19,96
L007131,46,已婚,高中及以下,82,9442,16.9,金融业,小型,华东,0.74,1.33,-11.58,-50.89,-2.01,423.59,60,24.47,信用,技术改造,510,11,2,5,27,1.14,26,24,216
L007132,41,丧偶,高中及以下,162,54346,25.9,信息技术,大型,华东,2.00,0.27,22.27,8.81,10.35,829.37,60,3.97,信用,经营周转,762,0,0,0,5,0.19,2,0,0
L007133,49,已婚,大专,38,72466,,,,东北,,,,,,135.04,18,4.12,信用,消费,801,0,0,0,1,0.09,3,1,0
L007134,29,已婚,高中及以下,54,70589,28.4,制造业,小型,华北,2.70,0.28,23.64,15.08,15.71,440.40,36,7.30,信用,应收账款融资,888,0,0,1,6,0.14,0,1,0
L007135,52,已婚,博士,94,61468,,,,华北,,,,,,165.58,12,4.36,抵押,流动资金,726,0,0,1,0,0.15,3,2,0
L007136,30,已婚,本科,13,37735,,,,西南,,,,,,58.34,3,4.32,信用,流动资金,742,0,0,0,1,0.13,3,0,0
L007137,31,未婚,高中及以下,0,18643,16.3,租赁商服,中型,东北,1.20,0.67,3.84,7.19,1.97,412.31,48,8.18,信用,原材料采购,641,0,0,0,5,0.16,1,4,1
L007138,57,已婚,本科,134,61992,,,,西北,,,,,,148.08,36,7.27,保证,经营周转,893,0,0,1,0,0.16,3,1,0
L007139,37,已婚,高中及以下,0,4861,28.4,住宿餐饮,小型,华东,0.64,0.86,1.72,-6.37,-6.77,821.40,36,11.45,保证,经营周转,599,1,2,1,13,0.60,7,5,71
L007140,65,已婚,大专,23,34412,11.4,制造业,小型,华东,3.15,0.38,22.56,15.09,20.96,1216.66,18,7.39,保证,经营周转,890,0,0,1,4,0.13,2,0,0
L007141,44,已婚,本科,44,28060,11.7,科学研究,小型,东北,2.69,0.28,8.52,21.60,13.19,1912.68,36,4.55,抵押,流动资金,706,0,0,0,2,0.13,3,2,0
L007142,33,离异,本科,172,5855,,,,华东,,,,,,219.39,12,16.69,抵押,流动资金,537,4,1,5,15,0.50,13,3,74
L007143,39,未婚,本科,158,23017,29.8,制造业,中型,华东,1.55,0.51,9.84,-0.41,1.08,679.36,36,10.97,信用,原材料采购,693,0,0,2,4,0.34,7,3,10
L007144,36,已婚,本科,15,75853,17.7,居民服务,大型,华中,3.29,0.23,19.23,21.60,17.18,920.46,3,5.75,保证,设备购置,761,0,0,0,2,0.15,2,0,0
L007145,60,已婚,高中及以下,0,8814,,,,西南,,,,,,104.09,36,4.58,保证,装修,795,0,0,0,0,0.16,2,1,0
L007146,24,离异,大专,32,30651,,,,华东,,,,,,90.42,3,4.40,抵押,流动资金,899,0,0,0,2,0.18,0,2,0
L007147,32,已婚,大专,14,11502,24.1,信息技术,小型,东北,1.02,0.82,-0.07,4.10,-1.09,262.90,9,17.42,抵押,原材料采购,554,5,2,2,7,0.62,12,11,32
L007148,33,未婚,大专,96,9265,6.1,房地产,中型,华东,0.99,1.00,0.54,-19.67,3.60,657.78,6,17.47,信用,应收账款融资,589,3,2,3,14,0.54,12,11,33
L007149,54,离异,大专,0,15375,16.8,制造业,小型,华东,1.00,0.92,-2.87,-8.36,-9.74,231.46,9,14.24,信用,经营周转,537,1,0,6,15,0.46,7,10,68
L007150,49,未婚,大专,70,56673,,,,西南,,,,,,105.41,6,3.80,保证,经营周转,837,0,0,0,3,0.11,3,2,0
L007151,55,未婚,高中及以下,144,50667,11.2,住宿餐饮,小型,华东,1.94,0.50,8.91,15.33,20.16,1629.94,6,5.40,抵押,应收账款融资,744,0,0,0,3,0.19,0,1,0
L007152,55,未婚,本科,0,39050,,,,华南,,,,,,193.59,30,4.82,保证,消费,765,0,0,1,3,0.06,1,0,0
L007153,59,未婚,大专,61,12488,23.0,建筑业,中型,西北,0.79,0.79,2.31,-17.95,1.02,94.70,36,16.12,抵押,应收账款融资,514,2,2,6,13,0.70,7,4,38
L007154,51,已婚,高中及以下,0,12963,3.2,建筑业,小型,西北,1.56,0.60,10.22,4.80,3.77,265.94,6,11.08,抵押,流动资金,648,1,0,3,4,0.34,7,0,8
L007155,46,未婚,高中及以下,23,17741,,,,华中,,,,,,113.14,6,7.27,保证,经营周转,813,0,0,1,1,0.18,3,1,0
L007156,42,未婚,大专,19,12178,,,,西南,,,,,,87.47,24,6.29,信用,流动资金,663,0,1,1,11,0.26,2,3,17
L007157,54,已婚,高中及以下,18,5465,23.8,制造业,中型,华中,1.00,0.84,-1.86,-3.49,-7.84,848.58,18,11.68,信用,经营周转,530,6,0,2,13,0.42,5,2,14
L007158,33,已婚,本科,49,3576,,,,西南,,,,,,292.07,9,10.14,保证,消费,505,6,2,5,16,0.68,10,8,80
L007159,29,已婚,本科,88,10660,,,,华东,,,,,,28.20,60,4.00,抵押,流动资金,836,0,0,1,1,0.06,2,2,0
L007160,49,未婚,本科,19,68567,,,,东北,,,,,,163.82,30,3.60,抵押,装修,789,0,0,1,0,0.14,2,1,0
L007161,65,已婚,本科,37,46508,,,,华南,,,,,,111.52,24,4.17,信用,经营周转,894,0,0,1,3,0.17,0,1,0
L007162,61,已婚,高中及以下,168,4541,27.1,批发零售,中型,华东,0.61,0.76,-11.14,-18.51,-9.24,600.39,24,10.50,保证,应收账款融资,534,5,0,3,17,0.43,9,11,49
L007163,43,已婚,高中及以下,30,21534,20.1,教育,小型,华中,1.00,0.62,11.60,1.14,9.69,834.77,36,7.61,信用,技术改造,646,2,0,1,5,0.29,5,5,2
L007164,38,已婚,硕士,41,69725,,,,华南,,,,,,24.26,12,7.40,保证,装修,788,0,0,1,5,0.10,3,0,0
L007165,45,离异,本科,61,7070,,,,华东,,,,,,49.77,9,25.94,抵押,流动资金,445,4,2,8,16,1.19,18,7,161
L007166,61,未婚,大专,82,14258,16.8,制造业,小型,华北,0.86,0.71,-14.57,-25.98,-9.21,638.43,30,14.05,信用,流动资金,539,5,0,3,16,0.63,14,9,82
L007167,43,已婚,本科,38,24343,,,,华南,,,,,,120.57,6,7.35,抵押,消费,698,0,0,3,12,0.25,8,1,2
L007168,56,已婚,本科,18,5158,13.6,批发零售,小型,华南,0.74,1.24,-13.50,-74.08,-18.68,1107.96,60,20.75,信用,应收账款融资,362,9,2,9,14,1.06,13,7,132
L007169,38,离异,高中及以下,98,65116,5.5,交通运输,中型,西北,2.97,0.55,9.98,22.30,20.80,998.46,3,5.79,保证,原材料采购,885,0,0,0,0,0.05,0,1,0
L007170,43,已婚,本科,0,33808,,,,华中,,,,,,52.88,6,4.71,抵押,消费,830,0,0,1,6,0.07,0,1,0
L007171,38,已婚,高中及以下,0,4907,,,,华北,,,,,,136.71,18,17.64,抵押,装修,426,6,1,6,24,0.70,24,22,163
L007172,50,已婚,高中及以下,85,12161,,,,东北,,,,,,226.06,12,15.91,保证,消费,546,4,1,4,14,0.46,14,9,86
L007173,37,已婚,大专,0,52592,19.0,制造业,小型,西北,1.77,0.48,12.56,16.73,19.52,1609.25,6,3.58,保证,经营周转,738,0,0,1,1,0.12,0,0,0
L007174,39,已婚,高中及以下,71,55064,5.3,信息技术,小型,华中,1.53,0.28,9.76,25.92,8.47,959.07,9,6.04,保证,经营周转,838,0,0,0,3,0.18,2,1,0
L007175,39,已婚,高中及以下,23,56677,,,,东北,,,,,,14.08,48,6.01,抵押,装修,872,0,0,1,2,0.09,0,0,0
L007176,62,已婚,高中及以下,51,21785,,,,华东,,,,,,154.25,6,8.04,保证,装修,710,0,1,2,8,0.27,4,4,13
L007177,33,未婚,本科,95,18963,5.2,信息技术,小型,华中,0.77,0.67,1.80,-9.10,2.63,535.84,36,13.52,保证,设备购置,537,2,1,2,10,0.30,14,2,54
L007178,38,离异,本科,41,43698,8.8,租赁商服,中型,西南,1.71,0.53,24.22,21.35,15.27,578.84,36,6.38,信用,技术改造,768,0,0,1,4,0.19,2,2,0
L007179,33,离异,高中及以下,103,18024,,,,华东,,,,,,42.87,18,5.46,保证,流动资金,776,0,0,1,6,0.16,0,0,0
L007180,22,已婚,高中及以下,29,20563,,,,华中,,,,,,26.43,24,10.68,信用,经营周转,660,2,1,3,6,0.37,7,4,19
L007181,32,已婚,本科,125,11645,20.6,居民服务,小型,华北,0.88,0.88,-9.86,-0.44,-4.53,711.53,24,13.99,信用,经营周转,591,5,1,2,5,0.56,12,9,47
L007182,26,离异,本科,34,67334,,,,华东,,,,,,179.63,18,5.95,保证,消费,831,0,0,0,0,0.11,0,0,0
L007183,42,已婚,大专,29,42204,28.6,房地产,中型,华南,2.49,0.41,11.33,7.32,12.51,360.59,6,7.33,信用,流动资金,725,0,0,1,4,0.07,2,0,0
L007184,27,已婚,硕士,14,15725,20.3,批发零售,小型,华东,2.11,0.34,20.53,28.14,21.11,705.67,30,3.82,抵押,设备购置,775,0,0,1,5,0.15,2,0,0
L007185,36,未婚,高中及以下,75,34887,10.1,房地产,大型,西南,1.91,0.30,21.25,15.27,13.80,403.67,30,7.25,保证,经营周转,703,0,0,0,2,0.12,0,1,3
L007186,43,已婚,本科,85,70338,9.2,住宿餐饮,大型,华中,3.05,0.45,21.76,7.18,21.40,1985.32,24,4.92,抵押,设备购置,842,0,0,0,5,0.17,2,2,0
L007187,50,离异,高中及以下,0,43474,,,,华北,,,,,,42.42,48,3.89,信用,消费,839,0,0,1,6,0.12,2,0,0
L007188,63,已婚,本科,41,10467,,,,东北,,,,,,122.94,60,11.07,抵押,流动资金,695,0,1,1,4,0.23,8,0,13
L007189,50,未婚,硕士,0,19405,,,,东北,,,,,,28.34,48,5.90,信用,装修,871,1,0,1,4,0.19,0,0,0
L007190,45,离异,大专,12,11113,3.3,信息技术,小型,西南,0.96,0.53,7.70,5.42,2.44,822.18,36,10.07,抵押,应收账款融资,669,0,0,3,2,0.28,7,1,5
L007191,24,离异,大专,14,6556,,,,华南,,,,,,89.75,3,13.35,保证,流动资金,511,4,0,5,17,0.63,12,12,88
L007192,48,未婚,大专,164,29052,,,,西北,,,,,,234.85,9,7.87,抵押,经营周转,657,1,0,0,8,0.20,5,2,23
L007193,29,已婚,高中及以下,119,14999,28.1,信息技术,中型,华东,1.59,0.49,11.40,5.44,4.99,698.05,36,8.24,抵押,原材料采购,663,1,0,1,12,0.27,5,4,24
L007194,43,已婚,大专,133,10688,19.4,制造业,中型,华南,2.91,0.26,21.37,9.23,11.04,921.34,12,5.52,保证,应收账款融资,714,0,0,1,5,0.18,1,1,5
L007195,51,离异,高中及以下,5,24148,5.1,制造业,中型,东北,1.54,0.49,5.94,3.87,0.58,707.60,9,7.01,信用,原材料采购,689,2,0,3,10,0.35,4,2,0
L007196,45,已婚,大专,0,59989,26.8,教育,小型,华东,2.58,0.33,17.33,26.92,18.35,148.66,30,5.87,抵押,流动资金,743,0,0,0,5,0.12,1,2,0
L007197,40,已婚,大专,90,77081,,,,华中,,,,,,44.90,18,4.30,抵押,消费,757,0,0,1,0,0.13,0,0,0
L007198,25,离异,大专,138,55447,7.9,金融业,小型,华北,3.39,0.29,18.38,13.54,15.91,1509.82,24,6.82,保证,原材料采购,767,0,0,1,3,0.12,1,0,0
L007199,57,离异,大专,114,5989,,,,华南,,,,,,244.21,18,10.34,抵押,装修,660,0,0,1,9,0.36,6,2,0
L007200,36,已婚,高中及以下,87,25902,,,,西北,,,,,,82.98,3,9.48,保证,流动资金,648,0,0,1,12,0.20,4,2,28
L007201,31,未婚,本科,92,54550,21.7,居民服务,小型,华东,2.98,0.45,14.99,25.19,13.49,1315.24,30,6.43,抵押,技术改造,727,0,0,0,3,0.11,3,2,0
L007202,60,离异,高中及以下,145,5827,18.3,批发零售,大型,西北,1.39,0.57,9.72,-0.18,4.70,438.75,60,7.52,保证,经营周转,715,2,0,0,9,0.38,2,0,24
L007203,38,已婚,高中及以下,50,22819,18.2,批发零售,小型,西北,3.21,0.46,23.38,5.35,10.85,1542.56,9,6.92,保证,技术改造,791,0,0,0,1,0.12,3,2,0
L007204,63,已婚,高中及以下,62,55996,,,,华南,,,,,,16.33,12,6.19,信用,消费,807,0,0,1,4,0.08,1,2,0
L007205,40,未婚,大专,22,21515,3.8,交通运输,小型,华南,2.76,0.36,8.71,8.73,10.10,1882.39,18,4.56,保证,原材料采购,886,0,0,0,0,0.15,2,0,0
L007206,41,已婚,本科,0,4959,,,,华东,,,,,,61.16,60,11.24,信用,装修,512,4,0,5,8,0.66,14,8,34
L007207,27,已婚,大专,31,18735,29.1,制造业,中型,华东,0.70,0.77,-7.34,-11.57,1.47,251.13,12,13.11,信用,技术改造,531,5,0,5,6,0.45,9,9,32
L007208,26,离异,高中及以下,99,45553,20.2,租赁商服,中型,东北,3.10,0.49,21.99,19.02,19.12,885.07,6,5.19,信用,经营周转,875,0,0,1,0,0.17,1,2,0
L007209,56,已婚,大专,9,6731,14.3,批发零售,小型,华东,0.90,0.81,-9.41,-8.06,-4.81,552.56,18,16.49,信用,应收账款融资,592,3,1,2,7,0.62,12,2,59
L007210,48,离异,高中及以下,104,15098,,,,华中,,,,,,37.11,3,10.86,保证,消费,547,5,1,4,18,0.60,4,6,66
L007211,44,已婚,本科,64,23606,17.4,制造业,小型,西南,1.08,0.72,6.03,-2.02,2.77,168.91,9,8.88,信用,应收账款融资,695,1,1,1,4,0.28,6,2,18
L007212,56,已婚,高中及以下,7,61145,23.6,信息技术,小型,华东,3.41,0.54,12.98,15.15,20.65,1807.76,30,4.39,保证,应收账款融资,803,0,0,0,0,0.08,3,1,0
L007213,33,未婚,大专,140,63214,26.9,制造业,中型,华南,2.63,0.24,8.95,22.75,24.53,1632.40,9,5.54,抵押,设备购置,718,0,0,1,1,0.12,2,2,0
L007214,41,离异,本科,73,19729,,,,华南,,,,,,89.71,60,7.25,抵押,消费,869,0,0,1,6,0.12,0,1,0
L007215,30,未婚,高中及以下,8,78865,10.6,制造业,小型,西北,1.98,0.40,10.31,18.74,16.32,726.78,12,4.25,信用,设备购置,739,0,0,0,4,0.15,3,0,0
L007216,30,已婚,本科,134,73606,12.2,制造业,小型,西南,2.21,0.24,18.78,10.87,23.39,627.39,6,5.75,信用,流动资金,768,0,0,0,6,0.08,3,1,0
L007217,52,未婚,硕士,21,10626,,,,西北,,,,,,125.55,30,21.00,抵押,经营周转,475,4,1,5,30,0.65,8,18,145
L007218,65,已婚,高中及以下,84,36636,,,,华南,,,,,,85.34,3,4.08,抵押,装修,775,0,0,1,2,0.17,1,0,0
L007219,65,已婚,高中及以下,76,39538,,,,华东,,,,,,85.72,18,6.81,信用,消费,810,0,0,0,4,0.19,3,1,0
L007220,38,未婚,硕士,29,9350,23.9,批发零售,小型,华东,1.54,0.59,3.35,4.37,2.00,690.76,12,11.08,信用,经营周转,708,1,1,0,10,0.25,8,1,13
L007221,60,离异,本科,151,70210,22.3,信息技术,小型,华南,3.40,0.40,16.86,24.44,18.94,1972.62,60,7.46,信用,设备购置,752,0,0,1,0,0.14,3,1,0
L007222,52,已婚,本科,41,22071,12.8,教育,中型,华东,1.90,0.37,24.07,10.36,9.54,1223.78,9,4.45,信用,经营周转,722,1,0,1,2,0.07,1,2,0
L007223,33,丧偶,大专,21,13030,,,,华北,,,,,,31.41,60,8.59,抵押,流动资金,650,1,0,0,11,0.18,1,0,25
L007224,34,离异,本科,0,39530,7.4,建筑业,小型,西北,2.12,0.28,18.26,12.10,20.70,1284.16,12,5.56,信用,原材料采购,864,0,0,1,6,0.12,0,0,0
L007225,59,未婚,本科,75,17152,,,,华南,,,,,,116.77,24,6.51,抵押,消费,709,1,0,0,2,0.09,2,1,0
L007226,30,已婚,大专,2,10317,28.9,房地产,小型,华东,3.01,0.45,9.76,7.99,8.87,670.37,48,5.95,信用,原材料采购,797,0,0,1,4,0.13,3,0,0
L007227,47,未婚,高中及以下,35,78947,27.1,制造业,小型,西北,2.79,0.49,18.94,25.99,23.74,756.61,12,5.93,抵押,经营周转,816,0,0,1,6,0.18,2,2,0
L007228,64,离异,本科,66,26960,,,,华北,,,,,,59.43,6,6.32,信用,流动资金,642,2,0,2,4,0.28,5,1,12
L007229,47,已婚,高中及以下,134,8785,9.7,住宿餐饮,小型,华南,0.38,1.21,-46.69,-52.80,-8.20,532.31,48,14.16,抵押,设备购置,424,3,1,8,29,0.63,23,21,261
L007230,41,已婚,高中及以下,53,64457,3.3,房地产,小型,华东,2.27,0.43,13.35,20.55,24.15,1136.49,12,4.78,抵押,设备购置,802,0,0,0,1,0.06,1,0,0
L007231,27,离异,高中及以下,1,14152,,,,华南,,,,,,245.12,24,12.97,保证,经营周转,535,6,1,1,15,0.51,10,6,32
L007232,32,未婚,高中及以下,84,51891,4.4,采矿业,中型,华南,1.62,0.49,20.66,18.55,21.78,102.44,3,5.43,信用,原材料采购,842,0,0,0,3,0.10,1,0,4
L007233,35,未婚,高中及以下,0,53540,,,,东北,,,,,,63.51,36,3.99,抵押,消费,739,1,0,1,3,0.19,2,2,0
L007234,39,未婚,高中及以下,35,53288,2.1,房地产,中型,华东,3.15,0.28,9.40,22.44,9.69,1492.01,36,5.26,信用,技术改造,899,0,0,0,2,0.18,2,0,0
L007235,23,未婚,大专,80,8423,20.7,制造业,小型,华南,1.56,0.50,11.25,6.80,5.39,164.05,30,7.48,抵押,设备购置,688,1,0,0,2,0.18,5,2,12
L007236,45,丧偶,高中及以下,51,5264,,,,华北,,,,,,139.17,48,15.63,信用,装修,602,5,1,1,6,0.49,9,3,85
L007237,42,已婚,高中及以下,147,24259,12.7,制造业,中型,东北,1.69,0.46,12.50,6.10,13.83,616.83,18,5.57,抵押,原材料采购,839,0,0,0,1,0.07,0,2,0
L007238,34,未婚,大专,62,5956,,,,华南,,,,,,88.96,24,7.53,保证,流动资金,646,0,0,3,2,0.36,3,4,15
L007239,40,未婚,大专,97,73843,,,,华南,,,,,,130.53,9,6.91,保证,装修,843,0,0,0,4,0.08,1,1,0
L007240,23,未婚,高中及以下,60,9419,26.4,居民服务,小型,华中,0.79,1.45,-31.34,-23.72,-22.27,395.43,6,21.29,抵押,技术改造,519,10,3,6,23,1.10,21,16,148
L007241,52,已婚,大专,36,42425,26.5,批发零售,中型,西南,3.45,0.40,22.94,14.28,12.65,1393.98,24,4.64,抵押,技术改造,773,0,0,0,6,0.08,1,2,0
L007242,45,已婚,硕士,0,29452,28.6,农林牧渔,中型,华东,2.69,0.25,17.44,12.14,18.46,1102.59,36,7.29,抵押,流动资金,763,0,0,1,1,0.15,1,1,0
L007243,60,未婚,本科,72,4139,27.4,批发零售,小型,华东,0.86,0.76,1.55,-21.17,-0.13,314.17,6,13.37,信用,原材料采购,580,4,2,6,8,0.53,10,5,50
L007244,41,离异,大专,60,60685,16.7,批发零售,小型,东北,2.16,0.28,21.56,21.26,9.52,941.33,18,5.27,信用,设备购置,820,0,0,0,4,0.13,3,2,0
L007245,56,已婚,高中及以下,41,68464,20.3,房地产,小型,华中,3.15,0.26,19.42,14.12,18.51,1350.66,36,3.94,信用,经营周转,729,0,0,1,5,0.09,2,2,0
L007246,43,离异,大专,80,38539,,,,西北,,,,,,156.94,36,4.38,保证,经营周转,773,0,0,1,6,0.13,0,0,0
L007247,61,未婚,本科,26,4560,3.9,建筑业,小型,东北,0.91,0.83,-6.79,-8.08,-5.70,269.81,24,17.98,抵押,流动资金,541,6,1,5,8,0.36,5,6,88
L007248,36,已婚,高中及以下,0,27041,,,,华北,,,,,,86.90,60,7.72,信用,流动资金,693,1,0,2,2,0.24,4,5,7
L007249,55,已婚,高中及以下,110,38865,3.2,批发零售,小型,东北,3.31,0.49,8.59,22.02,18.05,454.40,24,5.70,抵押,技术改造,785,0,0,0,6,0.06,0,1,0
L007250,42,已婚,本科,46,9283,11.5,建筑业,小型,西北,0.60,1.30,-48.11,-13.91,-14.46,954.87,24,25.78,信用,设备购置,399,6,2,3,17,0.97,13,10,118
L007251,51,离异,本科,57,59106,7.5,制造业,大型,华东,2.28,0.50,9.26,5.37,19.31,1343.89,60,6.30,信用,流动资金,739,0,0,1,0,0.12,3,1,0
